@relation FeaturesSetC_IG

@attribute MFCC5_Dias numeric
@attribute MFCC5_Sys numeric
@attribute LPC_Coefficient5 numeric
@attribute LPC_Coefficient4 numeric
@attribute atomFreq6 numeric
@attribute MFCC6_S2 numeric
@attribute atomFreq5 numeric
@attribute atomFreq7 numeric
@attribute MFCC5_S2 numeric
@attribute atomFreq8 numeric
@attribute atomFreq9 numeric
@attribute atomFreq10 numeric
@attribute MFCC6_S1 numeric
@attribute LPC_Coefficient6 numeric
@attribute atomFreq4 numeric
@attribute MFCC6_Sys numeric
@attribute LPC_Coefficient9 numeric
@attribute atomFreq13 numeric
@attribute atomFreq3 numeric
@attribute MFCC6_Dias numeric
@attribute LPC_Coefficient2 numeric
@attribute atomFreq11 numeric
@attribute LPC_Coefficient10 numeric
@attribute atomFreq14 numeric
@attribute atomFreq12 numeric
@attribute LPC_Coefficient8 numeric
@attribute MFCC5_S1 numeric
@attribute atomFreq2 numeric
@attribute MFCC2_S2 numeric
@attribute LPC_Coefficient14 numeric
@attribute atomFreq15 numeric
@attribute LPC_Coefficient15 numeric
@attribute atomFreq1 numeric
@attribute atomLen6 numeric
@attribute LPC_Coefficient11 numeric
@attribute MFCC4_S2 numeric
@attribute atomLen7 numeric
@attribute MFCC3_Dias numeric
@attribute MFCC13_Dias numeric
@attribute MFCC2_S1 numeric
@attribute MFCC7_Sys numeric
@attribute atomLen5 numeric
@attribute atomLen8 numeric
@attribute LPC_Coefficient3 numeric
@attribute atomLen4 numeric
@attribute MFCC7_Dias numeric
@attribute MFCC9_Dias numeric
@attribute atomLen9 numeric
@attribute LPC_Coefficient7 numeric
@attribute MFCC1_S1 numeric
@attribute MFCC12_Dias numeric
@attribute atomLen1 numeric
@attribute atomLen11 numeric
@attribute MFCC1_S2 numeric
@attribute MFCC4_Sys numeric
@attribute LPC_Coefficient13 numeric
@attribute atomLen13 numeric
@attribute LPC_Coefficient12 numeric
@attribute MFCC11_Dias numeric
@attribute atomLen3 numeric
@attribute MFCC13_Sys numeric
@attribute MFCC2_Dias numeric
@attribute atomLen10 numeric
@attribute atomPos4 numeric
@attribute atomPos3 numeric
@attribute atomLen2 numeric
@attribute MFCC3_Sys numeric
@attribute atomPos1 numeric
@attribute atomPos2 numeric
@attribute MFCC9_S1 numeric
@attribute MFCC4_S1 numeric
@attribute MFCC4_Dias numeric
@attribute MFCC1_Dias numeric
@attribute atomAmp2 numeric
@attribute atomPos5 numeric
@attribute MFCC9_Sys numeric
@attribute MFCC14_Dias numeric
@attribute atomLen15 numeric
@attribute atomPos11 numeric
@attribute atomAmp1 numeric
@attribute MFCC10_Dias numeric
@attribute atomAmp3 numeric
@attribute MFCC9_S2 numeric
@attribute atomPos14 numeric
@attribute LPC_Coefficient16 numeric
@attribute MFCC8_Dias numeric
@attribute MFCC14_Sys numeric
@attribute atomLen14 numeric
@attribute atomLen12 numeric
@attribute atomPos6 numeric
@attribute MFCC3_S2 numeric
@attribute MFCC12_Sys numeric
@attribute MFCC7_S2 numeric
@attribute atomPos15 numeric
@attribute MFCC10_Sys numeric
@attribute atomPos8 numeric
@attribute MFCC11_Sys numeric
@attribute MFCC2_Sys numeric
@attribute atomPos12 numeric
@attribute MFCC3_S1 numeric
@attribute atomAmp4 numeric
@attribute atomPos10 numeric
@attribute MFCC10_S1 numeric
@attribute atomPos9 numeric
@attribute MFCC1_Sys numeric
@attribute MFCC7_S1 numeric
@attribute atomPos7 numeric
@attribute MFCC10_S2 numeric
@attribute MFCC8_S1 numeric
@attribute atomPos13 numeric
@attribute MFCC12_S2 numeric
@attribute MFCC8_S2 numeric
@attribute MFCC14_S1 numeric
@attribute atomAmp5 numeric
@attribute MFCC13_S1 numeric
@attribute atomAmp6 numeric
@attribute Class {abnormal,normal}

@data
-1.2997,-0.93883,0.13499,0.086185,0.029677,-0.08657,0.028483,0.030165,-0.64435,0.031141,0.032227,0.032661,0.023731,0.094535,0.022461,0.17003,-0.01137,0.0287,0.020182,0.29314,-0.90789,0.028646,-0.004057,0.030436,0.029243,0.013893,-0.92976,0.021647,5.6417,0.006196,0.03163,0.001335,0.021159,177.78,-0.003651,1.0678,176.89,-0.30372,0.004078,5.606,0.094338,192.89,160,-0.096953,158.22,-0.029376,0.27965,136,0.045455,3.5956,-0.087473,236.44,164.44,-0.040411,0.82135,0.006349,162.67,0.002798,-0.002911,237.33,-0.00109,5.0245,186.67,349.11,77.556,224,-0.81563,244.67,214,0.096151,1.2175,1.7454,-11.208,3.9281,258.11,0.18652,-0.020829,184.89,274.78,4.8193,-0.18769,3.293,0.12492,281.33,0.01355,-0.39594,0.013112,187.56,170.67,298.44,-1.0406,-0.042108,-0.048843,365.22,-0.14248,282.44,-0.009824,5.5011,391.22,-1.5179,2.8231,313.78,-0.179,330.78,-6.357,-0.11327,247.56,-0.17197,-0.27913,347.11,-0.077558,-0.30192,-0.008643,2.3769,-0.000795,2.0726,normal
-0.69699,-0.20279,0.23807,0.2831,0.029095,-0.01894,0.026973,0.028994,-0.54303,0.029667,0.029634,0.029465,0.06387,-0.017898,0.023269,-0.049607,0.006331,0.0329,0.022158,0.27628,-1.2886,0.027815,0.048007,0.031654,0.029634,-0.092297,-0.546,0.021383,6.0161,-0.029623,0.030038,0.005236,0.021148,176.55,0.056422,1.0856,192,0.9107,0.00376,5.6481,-0.12434,169.93,169.38,0.079945,215.17,-0.22878,0.037051,181.52,-0.073996,-2.3674,-0.04996,283.59,153.38,0.88182,1.0062,-0.018133,161.66,0.005853,0.075325,252.14,0.001429,5.0966,163.86,264.14,276.14,237.24,1.1434,342.76,251.72,0.00881,1.0279,1.5421,-14.707,4.1045,328,0.045599,-0.02819,177.66,355.31,5.0575,-0.2546,3.3859,0.062217,262.48,0.02759,-0.31555,0.007033,199.72,171.03,292.83,-0.45972,-0.024672,-0.10463,298.14,-0.15601,366.83,-0.019273,5.9874,380.76,-0.26021,2.9278,282.55,-0.26328,366.97,-7.1202,-0.030303,333.72,-0.18556,-0.24883,267.17,-0.060502,-0.2729,0.003742,2.4756,-0.013758,2.2,abnormal
-0.47896,-0.90551,0.15112,0.059751,0.035362,-0.21688,0.028834,0.03639,-0.85181,0.033203,0.029914,0.029502,0.22292,0.11815,0.028372,-0.24337,-0.008708,0.036081,0.030942,-0.50798,-0.76138,0.030993,-0.008782,0.033871,0.036287,0.015172,-1.2125,0.022924,5.4946,0.011553,0.035567,0.015195,0.025905,156.63,-0.003456,1.1918,170.11,-0.44466,-0.079243,5.0794,0.16645,180.21,157.47,-0.1579,176,0.29382,-0.067475,173.47,0.064215,2.1602,-0.006395,185.26,156.63,-3.8759,0.91872,0.008238,119.58,0.004205,-0.002043,190.32,-0.082661,5.4783,141.47,212,135.68,189.47,-0.917,156.63,140.42,0.091083,1.2156,1.5862,-13.564,1.989,238.21,0.008778,-0.008429,146.53,272,2.746,-0.023867,1.5955,0.038222,240.21,0.015678,-0.32488,-0.007425,130.53,169.26,222.32,-1.0462,-0.042977,-0.018827,235.68,-0.12268,203.26,-0.013066,5.6522,215.47,-2.1533,1.2457,181.47,-0.24338,203.16,-7.3492,-0.22548,184,-0.19192,-0.27867,194.11,-0.062516,-0.39434,-0.024706,1.1203,0.017667,1.0144,abnormal
-0.95972,-0.74363,0.095058,-0.013833,0.02474,0.004145,0.022035,0.029497,-0.64973,0.028896,0.030048,0.029798,-0.1221,0.11049,0.022185,0.41792,0.008032,0.026142,0.021635,0.17002,-0.70081,0.03115,-0.011264,0.029597,0.030899,0.042781,-0.43069,0.020683,5.9036,0.003106,0.028245,0.008529,0.020783,160,-0.015782,1.318,173.13,1.4152,-0.021471,5.9226,-0.023915,165.74,152.62,-0.19275,161.64,-0.030943,0.035278,142.77,0.085086,0.081519,-0.08559,210.05,140.31,-0.25517,1.5337,-0.003765,136.21,-0.01139,0.085675,193.64,-0.050742,5.4934,153.44,296.92,363.9,226.46,1.0871,104.82,336.21,0.040586,1.1077,1.753,-12.885,4.035,353.23,0.075165,-0.002645,141.95,380.82,5.5255,-0.18559,3.4275,0.14007,295.9,0.027312,-0.36163,-0.00464,143.59,141.13,363.08,-0.37057,-0.083407,0.063177,301.33,-0.17029,295.38,0.080777,5.1922,193.13,-0.066026,2.8242,319.18,-0.091092,322.26,-12.41,0.067447,398.26,-0.12667,-0.28203,265.54,-0.030836,-0.37908,-0.010782,2.3532,-0.028459,2.1639,normal
-0.45442,-0.75295,0.15937,0.04892,0.027257,-0.17704,0.030078,0.030469,-0.40716,0.031858,0.03125,0.028733,-0.14406,0.080276,0.026128,-0.084607,0.000322,0.027951,0.021528,-0.4501,-0.88737,0.031337,-0.000884,0.026389,0.030339,-0.000416,-0.084903,0.022483,5.5685,0.006687,0.036589,0.012002,0.019358,139.38,0.001156,1.5898,152.89,-0.20604,-0.038211,6.6469,0.15003,142.93,161.42,-0.055447,117.33,0.11453,0.16355,149.33,0.047263,-1.1797,0.016881,220.44,162.84,-1.5692,2.243,-0.002005,132.27,0.004637,-0.016062,164.27,-0.045602,4.7367,167.82,186.76,304.71,208.36,-0.58336,297.78,343.91,-0.001007,0.44206,2.586,-14.59,4.0495,216.09,0.1391,0.018562,164.98,332.36,5.3369,-0.17368,3.3825,0.09299,369.33,0.025825,-0.28781,-0.006114,134.4,147.91,387.02,-0.51353,-0.039831,0.11042,257.07,-0.20558,281.87,-0.002001,4.6484,340.36,-0.099934,2.8286,396.27,-0.13226,403.73,-12.329,-0.16251,325.6,-0.15449,-0.24333,354.49,0.000261,-0.30022,-0.001119,2.4237,-0.047279,2.1685,normal
-0.55174,-0.86961,0.09408,0.089352,0.024609,-0.22691,0.020898,0.028385,-0.10302,0.029362,0.028451,0.026367,-0.00821,0.052998,0.02513,-0.36682,0.018982,0.028841,0.025065,-0.22422,-0.94346,0.027995,-0.000054,0.033203,0.025391,0.038156,-0.56478,0.026953,5.9128,0.004861,0.031966,0.011746,0.020833,164.27,-0.025965,1.3119,173.87,-0.59462,-0.081014,5.8605,0.46498,246.4,149.33,-0.031071,174.93,0.46706,0.21814,195.2,0.050774,3.1437,0.000352,238.93,150.4,-4.0484,2.7757,-0.003586,149.33,-0.019868,-0.064157,165.33,-0.05039,4.2357,152.53,311.2,291.47,118.4,-0.38261,39.467,76.533,0.13161,1.4183,3.1568,-13.95,5.1769,189.33,0.093417,0.04533,154.67,328.8,6.3454,-0.09944,3.7487,-0.008579,197.73,0.034167,-0.59787,-0.009577,152.53,185.6,344.4,0.28342,0.008344,0.095972,369.2,-0.054218,213.33,-0.037893,4.4366,234.93,-0.98314,2.8942,328.4,-0.17507,336.27,-10.694,0.10531,237.6,-0.064626,-0.27118,293.33,-0.025727,-0.30758,0.004311,2.6249,0.003135,2.2891,normal
-1.1949,-1.1439,0.17206,0.15083,0.031365,0.023728,0.028722,0.033605,-0.61233,0.031652,0.032916,0.032112,-0.049962,0.091473,0.029125,0.026087,-0.023016,0.032514,0.029182,0.12331,-0.99472,0.025965,-0.000204,0.034122,0.03418,-0.025958,-0.69702,0.025103,5.9352,-0.011589,0.031595,-0.00367,0.02068,121.41,0.015626,1.0661,144.94,-0.28437,-0.04616,5.7584,0.10061,142.12,123.29,-0.13893,153.41,0.2423,0.15307,150.59,0.011353,-3.4752,-0.051087,227.76,168.47,0.31518,1.6127,0.000153,181.65,0.013886,0.049146,156.24,-0.057577,4.9156,144.94,516.94,481.53,208.94,-0.5589,563.29,560.47,0.024113,0.79972,2.1856,-10.533,3.1784,413.06,0.17692,0.015749,173.18,470.12,4.8388,-0.17805,2.5661,0.099982,434.24,0.040612,-0.62844,-0.008292,146.82,150.59,620,-0.77044,-0.021871,-0.018506,422.35,-0.2079,440,-0.007946,5.1993,465.53,-0.80817,2.1138,528.12,-0.21653,402.35,-9.2786,-0.21783,575.41,-0.18037,-0.3635,467.53,-0.051717,-0.38638,-0.060858,1.8366,-0.033796,1.7463,normal
-0.47565,-0.71791,0.13544,0.10819,0.029384,-0.30334,0.031033,0.031641,-0.30252,0.032769,0.026085,0.030035,-0.16521,0.027448,0.028516,-0.21339,0.015949,0.025738,0.023741,0.12252,-1.1332,0.034245,-0.017152,0.032943,0.027474,-0.005746,-0.60834,0.021354,6.0157,0.000256,0.036285,0.010007,0.020399,128.71,0.016313,0.82543,160,-1.6387,-0.049856,6.0364,0.095312,152.18,132.27,0.13118,178.49,0.13452,0.1719,123.73,0.005809,0.086877,-0.038849,220.44,125.87,-0.15763,1.4761,0.003602,122.31,0.001498,0.046067,161.42,-0.037594,4.6843,146.49,348.62,297.42,190.58,-1.0481,247.11,288,0.073193,0.91979,1.8577,-9.9801,4.1403,242.31,0.13351,0.015218,147.91,304.8,5.5927,-0.19769,3.1395,0.019991,312,0.021918,-0.36267,-0.001227,123.02,154.31,290.84,-1.0918,-0.057468,-0.011483,310.76,-0.11354,374.31,-0.018126,4.9476,470.04,-0.50029,2.6056,288.98,-0.13087,294.22,-8.3954,-0.042867,343.38,-0.15643,-0.32989,397.24,-0.036707,-0.19625,0.001265,2.2514,-0.019531,1.9389,normal
-0.25773,-0.17366,0.12035,0.006966,0.021907,0.032501,0.020904,0.027238,0.084252,0.024757,0.021009,0.022804,0.12272,0.083441,0.021115,0.026957,0.009446,0.025971,0.018212,-0.20664,-0.78368,0.024229,-0.005669,0.025127,0.02708,0.020403,-0.28412,0.019531,6.1729,-0.001275,0.021854,0.013266,0.02027,136.65,-0.004927,0.70717,153.95,-1.5672,-0.036131,5.4993,0.2113,191.14,166.05,-0.12858,147.03,0.45238,-0.020053,187.68,0.06657,0.71106,-0.036367,178.16,153.08,-4.6617,2.0341,-0.012279,127.14,-0.009591,-0.011374,140.11,-0.018586,4.8894,165.19,371.03,216.43,190.27,-0.79944,139.46,510.27,0.13368,1.5524,1.9061,-14.079,5.1472,321.08,0.034007,0.010431,155.68,330.92,6.2915,-0.18688,4.5568,-0.046592,441.62,0.038479,-0.22458,0.008091,155.68,138.38,355.68,1.2571,-0.06848,0.086914,332,-0.22021,283.14,0.028192,4.8141,401.41,-0.72735,3.5261,310.92,-0.18744,351.57,-12.247,0.14284,351.35,-0.068794,-0.249,329.84,-0.032325,-0.089339,0.016372,3.0085,0.005564,2.6678,normal
-0.73195,-0.64315,0.12409,0.083362,0.032543,-0.13314,0.03257,0.032385,-0.67045,0.030458,0.030326,0.037109,-0.016034,0.09839,0.029666,-0.16715,0.000618,0.031936,0.032543,-0.14647,-0.75381,0.029772,-0.000224,0.03513,0.031725,0.022914,-1.0364,0.030749,5.2785,0.005132,0.035658,0.010067,0.032306,134.49,0.005981,1.3067,137.95,-1.3087,-0.058758,5.2338,0.12948,138.81,109.41,-0.11796,118.92,0.31811,0.10964,123.68,0.057692,0.35583,-0.029693,149.19,156.97,-2.219,1.5447,0.005974,102.49,0.01028,-0.021835,135.78,-0.047008,4.6076,116.76,199.3,130.65,132.76,-1.1224,286.65,192.27,0.028542,1.1474,1.916,-10.514,2.327,208.43,0.071423,0.020254,157.41,214.54,3.4197,-0.028474,1.8439,0.017635,219.24,0.02316,-0.54338,0.015683,136.22,120.65,215.62,-1.1476,-0.046483,0.030062,228,-0.055525,214.54,0.003104,4.681,257.24,-1.6059,1.59,243.46,-0.20149,204.43,-10.599,-0.27674,274.97,-0.1471,-0.36039,277.41,-0.05892,-0.39017,-0.038113,1.3144,-0.012879,1.2116,abnormal
0.1549,-0.18843,0.12716,0.081467,0.024658,-0.11915,0.018555,0.021179,0.21921,0.028015,0.029724,0.029297,-0.095983,0.070556,0.023926,-0.37747,-0.000363,0.029297,0.019775,-0.073756,-0.86466,0.026001,0.007179,0.030029,0.024353,-0.000295,0.31324,0.019531,5.8572,0.00691,0.02179,0.009199,0.022339,121,0.005402,1.2012,152,2.3479,-0.034843,5.8614,-0.1595,130,127,-0.082922,152,-0.044373,-0.067275,155,0.021885,-5.9086,-0.035675,204,105,-5.1151,1.0323,-0.001644,136,0.003101,-0.026256,138,-0.054854,6.233,106,205.38,86.125,128,2.7848,471.5,231.25,-0.035249,1.4101,1.0679,-23.6,4.496,306.5,0.009744,-0.004504,131,358.5,5.7049,-0.055504,2.9958,-0.0943,426.62,0.019395,-0.15463,-0.03968,106,172,383,2.3001,-0.036026,-0.044886,301.75,-0.030423,406,-0.057584,6.2555,303,2.4795,2.3577,352.75,-0.029496,310.75,-22.249,-0.13609,308,-0.090662,-0.24722,379.38,-0.014475,-0.15516,-0.002906,2.0015,-0.039517,1.6358,normal
-1.0822,-1.6987,0.12321,0.038653,0.026507,-0.092244,0.025949,0.025065,-0.5296,0.0266,0.028227,0.028506,-0.025443,0.10169,0.023717,-0.50472,-0.000229,0.034226,0.024182,-0.28872,-0.80727,0.027437,-0.004283,0.034226,0.028274,0.021003,-0.56233,0.021949,5.4558,0.004614,0.029669,0.016284,0.021763,121.14,-0.015769,1.4856,149.33,-0.17198,-0.083487,5.7541,0.31239,161.52,169.9,-0.15218,144,0.27259,0.24718,146.29,0.060382,1.0613,-0.020154,252.95,163.81,0.20289,1.5405,-0.008182,124.95,-0.007604,-0.015508,130.29,-0.06928,4.5442,147.05,240.57,165.14,155.43,-0.61642,438.48,136,0.114,1.3073,2.4474,-13.09,5.6486,266.67,0.26237,0.013768,140.19,418.1,6.6835,-0.23369,4.3166,0.20871,452.86,0.025952,-0.31342,0.002113,140.19,122.67,306,-0.11227,0.009232,0.058936,343.14,-0.18772,317.24,-0.008488,4.8685,267.71,-0.61209,3.1449,282.1,-0.18266,392.29,-8.5836,0.070352,315.71,-0.17432,-0.28758,417.14,0.026447,-0.25791,0.011419,2.4619,-0.031573,2.199,normal
-0.43515,-0.29424,0.09891,0.046874,0.022629,0.003438,0.02438,0.025862,0.13707,0.025929,0.02667,0.027209,0.013924,0.032074,0.023033,0.41426,0.037577,0.02694,0.01906,0.2638,-0.84188,0.02337,0.013667,0.031789,0.030374,0.041413,0.032685,0.019666,6.3478,0.012982,0.020609,0.0111,0.018184,164.41,-0.021773,0.74305,102.62,0.5219,-0.038793,6.5903,-0.03785,122.48,179.86,-0.05581,126.9,0.088002,0.070735,136.83,0.045173,-2.2498,-0.073108,249.38,147.86,-4.9792,2.0474,-0.002725,129.1,-0.021557,0.023398,153.38,-0.029368,5.236,118.07,219.72,184.28,210.76,0.51274,363.03,284.14,0.005224,0.50291,2.1804,-14.237,3.4443,343.59,0.11097,0.022193,110.34,432.97,4.2145,-0.15739,3.0114,0.00181,347.72,0.02242,-0.50826,0.006746,162.21,152.28,301.66,1.0793,-0.044473,-0.053546,416.14,-0.22071,324.14,0.051223,4.8798,349.52,0.58953,2.5105,299.03,-0.1925,406.9,-13.515,-0.29263,398.76,-0.06467,-0.25152,469.1,-0.033309,-0.23041,0.012468,2.0515,-0.04125,1.7206,abnormal
-0.38611,-0.66543,0.15308,0.1851,0.02872,-0.1756,0.026012,0.030362,-0.49271,0.028232,0.028587,0.029741,0.049631,0.090862,0.027077,-0.35119,-0.029147,0.028498,0.025479,-0.52413,-1.0848,0.028853,-0.001522,0.027788,0.028232,-0.02258,-0.65679,0.023526,6.1456,-0.000119,0.030717,0.001367,0.026145,148.36,-0.003205,0.92647,122.18,-0.078941,-0.086824,5.8105,0.35053,165.09,152,-0.05681,195.64,0.28028,-0.033681,176.73,0.01073,1.7348,-0.023105,177.45,156.36,-2.9832,2.4882,0.018958,127.27,0.01122,-0.01129,159.27,-0.089786,5.3584,148.36,369.27,330.73,162.91,-0.62163,125.09,238.36,0.12659,1.2972,2.0616,-11.67,4.3255,273.82,-0.00199,-0.005035,136,330.09,5.0682,-0.040362,3.5585,0.011444,380.36,0.021812,-0.33657,0.005102,185.45,125.82,301.18,0.40487,-0.032289,-0.079898,337.36,-0.1144,418.09,0.049734,4.6841,414.91,-0.80882,2.8093,293.64,-0.15244,399.82,-9.554,0.006836,305,-0.18001,-0.30824,393.45,-0.070503,-0.3424,-0.030815,2.4124,-0.049157,2.1135,abnormal
-0.71995,-0.82314,0.14677,0.070705,0.033683,0.012233,0.028372,0.033649,-0.75104,0.030325,0.03125,0.031661,0.18513,0.12046,0.027652,0.041806,-0.017935,0.029605,0.021793,0.16531,-0.76288,0.034402,-0.010366,0.033032,0.031695,0.004401,-1.0391,0.018846,5.301,-0.000791,0.029331,0.00139,0.017544,162.81,0.003583,1.1574,145.96,-1.2426,-0.025858,5.3564,0.38413,154.39,174.6,-0.1884,175.16,0.14924,0.10982,158.32,0.05649,3.8164,-0.082033,231.3,116.77,-1.2161,2.4414,0.007097,107.79,0.010853,0.056982,163.93,-0.084718,4.6879,160,149.68,153.96,188.63,-0.62036,82.246,108.91,0.12368,1.4824,1.5023,-8.3296,3.4865,236.21,0.10554,0.016876,163.37,241.89,4.2185,-0.11494,2.8288,0.090692,302.25,0.023011,-0.42294,0.045873,122.39,115.09,144.28,-1.0183,-0.07118,0.036745,203.86,-0.14857,266.39,0.035353,4.1337,244.56,-1.6326,2.3408,287.16,-0.19619,225.96,-12.955,-0.13912,262.11,-0.16286,-0.30782,324.21,-0.10686,-0.34528,-0.007972,2.1667,0.016489,1.9198,normal
-0.65689,-0.74006,0.10173,0.098696,0.024858,-0.14512,0.023615,0.023438,-0.20699,0.029297,0.021839,0.027876,-0.10812,0.054448,0.023526,0.076188,0.016268,0.028853,0.023881,0.17608,-0.88213,0.031783,0.0122,0.037287,0.026456,0.0127,0.027346,0.025036,5.7779,-0.00093,0.032493,0.00421,0.023349,138.18,0.003534,1.2584,126.55,1.1735,-0.013704,6.3226,-0.1389,114.91,139.64,-0.036456,136.73,-0.13823,-0.006071,125.09,0.018846,-0.93106,-0.032546,221.09,128,-1.0519,1.832,-0.006099,133.82,-0.004366,0.051937,174.55,-0.002163,4.9319,119.27,294.18,101.09,142.55,0.54336,266.91,372.73,-0.000598,0.61973,2.2339,-13.508,4.8925,313.64,0.037251,-0.058704,190.55,242,6.1729,-0.13039,4.027,0.000568,319.09,0.024352,-0.32049,-0.03606,142.55,126.55,292.73,0.16625,-0.00555,0.093455,273.82,-0.1725,418.91,0.048722,5.1246,494.36,0.22768,3.1086,340.55,-0.058069,357.82,-10.779,0.067407,342.55,-0.089795,-0.12017,337.45,-0.05982,-0.28979,-0.052971,2.6272,-0.040474,2.2936,abnormal
0.069707,-0.12549,0.12705,0.086754,0.027514,-0.11044,0.027981,0.024541,-0.5006,0.025476,0.030273,0.03176,-0.054669,0.091915,0.023607,-0.73813,-0.001812,0.032269,0.025815,-0.61484,-0.83744,0.028915,0.001981,0.032694,0.029085,0.009313,-0.49022,0.027004,5.7208,0.007644,0.029042,0.013517,0.02641,127.3,0.000394,1.0947,115.48,-1.097,-0.023968,5.7094,0.11277,149.57,132.17,-0.12262,143.3,0.001688,-0.013229,137.74,0.043214,1.7974,-0.005355,136.35,140.52,0.027535,1.6254,0.006188,152.35,0.006583,-0.032745,180.17,-0.039454,5.2084,132.87,276.09,253.3,164.17,-1.8591,66.261,339.3,0.17156,1.2614,1.5504,-9.2189,3.917,325.13,-0.023924,-0.003606,140.52,380.35,5.1167,-0.13787,3.2372,0.034311,284.61,0.024246,-0.076199,-0.012627,153.04,153.04,339.39,-0.55567,0.005228,-0.014927,302.78,-0.081393,351.83,-0.055822,4.971,340.09,-0.95159,2.8224,438.78,-0.1568,327.13,-7.6392,-0.0404,349.22,-0.1927,-0.32991,374.61,-0.050451,-0.32132,-0.028367,2.2141,-0.027265,1.9549,normal
-0.96979,-0.71987,0.1298,-0.024608,0.023725,-0.047359,0.025161,0.02292,-0.59014,0.027286,0.027344,0.02901,-0.03411,0.088133,0.022289,0.11759,0.005625,0.030905,0.019933,0.33319,-0.80126,0.030159,-0.008792,0.035673,0.02832,0.019347,-0.46658,0.021427,5.9783,0.004342,0.031422,0.006611,0.021829,160,-0.00039,1.1512,180.71,1.239,-0.027575,5.9885,-0.073862,181.65,199.53,-0.11032,182.59,-0.07017,0.065037,160.94,0.077355,0.050425,-0.11116,239.06,178.82,0.20337,0.86043,0.003769,178.82,0.002202,0.052268,177.88,-0.04766,5.1553,151.53,371.06,179.65,212.71,1.2183,348.94,397.18,0.11411,1.0825,1.9277,-16.782,5.057,356.71,0.11912,-0.010654,133.65,233.88,6.0857,-0.10386,4.5744,0.11338,434,0.021524,-0.50753,-0.013271,163.76,185.41,423.53,-0.17379,-0.051498,-0.014597,417.18,-0.072855,293.18,-0.061899,5.9827,371.65,0.044035,4.0015,354.47,-0.10854,455.88,-10.78,-0.022066,332.82,-0.13164,-0.31187,384.12,-0.032376,-0.36716,0.015265,3.1817,-0.04318,2.6815,normal
-1.4759,-1.2232,0.14302,0.072105,0.023571,-0.1345,0.024725,0.026145,-0.42388,0.02579,0.02832,0.027921,-0.11252,0.11678,0.025568,0.056778,-0.020718,0.029075,0.026722,0.25455,-0.81007,0.030096,-0.009634,0.03236,0.029741,0.008101,-0.16684,0.022905,6.0119,0.013714,0.02983,0.013109,0.023837,162.91,-0.013488,1.094,152.73,0.094454,-0.027956,6.3293,0.26782,168.73,147.64,-0.18956,150.55,0.40407,0.20846,132.36,0.058554,-1.7897,-0.094978,202.18,145.45,-1.2112,2.3909,0.01095,174.55,0.001739,0.080132,165.09,-0.048761,4.1393,136.73,324.45,257.09,171.64,0.029525,236.36,330.36,0.036808,0.82834,2.6745,-12.813,4.4002,318.09,0.21174,0.016082,130.91,377.64,5.4912,-0.15884,3.7593,0.034169,347.55,0.013838,-0.56422,0.024343,176.73,126.55,292.45,0.04499,-0.073915,0.042541,365.18,-0.15334,304.27,0.038879,4.4188,274.45,0.7603,2.89,452,-0.13488,318.73,-9.7476,-0.0471,282.73,-0.12312,-0.19528,288.82,-0.013314,-0.27895,-0.010447,2.3887,-0.060677,2.0933,normal
-0.84224,-0.7987,0.61957,0.70099,0.20788,-0.038746,0.17604,0.23149,-0.82599,0.2303,0.24788,0.1996,-0.056574,0.56236,0.17739,-0.071308,0.36404,0.22045,0.16551,-0.049028,0.87392,0.21459,0.30901,0.22529,0.24333,0.43513,-0.55687,0.15744,4.9312,0.1688,0.23837,0.15678,0.19361,77.217,0.26603,1.4747,73.739,-0.68668,-0.040289,4.1475,0.13998,67.478,60.522,0.8013,89.739,0.17884,0.082337,74.435,0.48317,-4.9547,-0.040095,32,95.304,-4.2918,1.5438,0.15646,107.83,0.19096,0.036003,70.957,-0.042236,4.9595,95.304,455.57,445.83,71.652,-0.76432,368.09,555.3,0.050525,1.1289,1.565,-5.3862,1.3061,501.65,0.091448,-0.002234,85.565,632.26,1.6124,-0.14967,1.2741,0.076538,565.13,0.088292,-0.41209,-0.010669,111.3,107.83,594.7,-0.55629,-0.050887,0.13843,604.52,-0.16726,634.26,0.008131,5.3441,512.7,-0.27105,1.206,454.26,-0.12065,549.22,-4.8862,0.13067,487.57,-0.16031,-0.31934,724.09,-0.034661,-0.4215,0.008153,1.1556,-0.047435,1.1066,abnormal
