MFCC1_S1,MFCC6_S1,MFCC2_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC5_Sys,MFCC6_Sys,MFCC13_Sys,MFCC1_Dias,MFCC3_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomPos4,atomLen6,atomFreq6,atomPos6,atomLen7,atomLen11,atomFreq11,atomFreq15,LPC_Coefficient2,LPC_Coefficient4,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient14,Class
-7.6811,0.14672,4.7504,2.169,0.65896,0.25996,0.52651,0.18685,-0.03392,-10.092,1.6028,0.48952,0.20146,0.01842,-0.0024465,-0.039645,-0.0084373,714.67,89.6,0.38704,814.27,104.53,122.67,0.37122,0.41204,1.4884,1.839,1.0012,0.75195,0.033936,abnormal
-6.157,-0.26036,5.8957,1.4009,0.12429,-0.098631,-0.59941,-0.18224,-0.037193,-11.007,0.75833,-0.62354,-0.26449,-0.06936,-0.022068,-0.056308,-0.00050715,298.29,219.43,0.019903,255.62,163.05,172.19,0.024554,0.025391,-0.92572,0.033729,0.016562,0.019044,0.0069536,normal
-5.6023,-0.0065117,5.3345,1.9365,0.22701,-0.17654,-0.44509,-0.03498,-0.042743,-13.051,-0.21949,-0.65908,0.29142,0.11293,-0.13933,-0.041377,0.012262,118.15,177.23,0.027043,479.38,110.77,157.54,0.018029,0.030048,-1.1416,0.054468,-0.029292,-0.043967,0.016863,normal
-3.1069,-0.37962,6.0533,1.0551,-0.54472,-0.39339,-1.2852,-0.58537,-0.0427,-8.8209,-0.04323,-1.2852,-0.49119,-0.24509,-0.1085,-0.035699,-0.012986,288.29,150.86,0.025251,328.43,162.29,181.71,0.021275,0.026158,-0.95375,0.087939,0.001566,-0.015085,0.012328,normal
1.0505,-0.27707,5.8836,0.98028,-0.53541,-0.16462,-0.86155,-0.35193,-0.012563,-2.0624,-0.52823,-0.98108,-0.077758,-0.15354,-0.046669,-0.026004,0.012269,355.33,141.33,0.021973,226,176,82.667,0.025391,0.027507,-0.61482,-0.016528,0.039815,0.0063757,0.015827,normal
-6.3513,0.3793,5.4686,1.6259,0.3475,0.10706,0.30784,0.34534,-0.047749,-10.443,0.48239,0.34439,0.33821,0.24366,-0.049036,-0.05384,0.01946,171.29,237.18,0.0081572,297.41,161.88,214.59,0.01574,0.016429,-0.56987,-0.079844,0.05432,0.029589,-0.0019285,abnormal
-7.1305,-0.62855,6.0813,0.97379,-0.48862,-0.33359,-0.98102,-0.51535,-0.045689,-15.114,1.0305,-0.81048,-0.23004,0.0076652,-0.017779,-0.046593,0.032363,168.3,191.4,0.019421,171.77,160.6,159.4,0.026017,0.021521,-0.69949,0.0072831,0.039013,0.002115,0.019439,normal
-9.1976,-0.33448,6.1208,1.1405,-0.017333,-0.13472,-0.63963,-0.29103,-0.10895,-18.202,1.8352,-0.34333,-0.055978,0.0066504,0.079075,-0.10981,0.01657,244.17,115.48,0.018173,126.43,111.3,165.57,0.028023,0.027174,-0.66147,-0.031521,0.049312,0.01377,-0.0029548,normal
-0.12719,0.013535,5.1593,1.7881,-0.16296,0.2785,-1.3209,0.36131,-0.0032573,-5.1892,-1.4373,-1.3115,0.45415,0.20823,-0.17896,0.018038,0.0015695,77.474,183.58,0.015214,338.74,112.84,161.68,0.021073,0.018606,-0.60488,-0.10162,0.076182,0.056536,-0.019538,normal
-4.9145,0.054049,5.6907,1.6048,0.2887,-0.059705,-0.53597,-0.020152,0.0043643,-12.924,0.2019,-0.45434,0.16009,0.060581,-0.092219,0.04516,0.027719,504.32,163.84,0.023281,170.56,170.24,142.08,0.020625,0.023125,-0.97229,0.065495,0.011236,-0.039654,0.015519,normal
-2.5093,-0.068351,5.6085,1.2558,0.10824,0.028264,-0.43132,0.0051901,-0.039303,-7.5569,0.77036,-0.26232,0.12192,0.34634,-0.029996,-0.017795,-0.023782,117.85,164.92,0.017428,241.85,145.23,230.15,0.020733,0.024114,-0.84787,0.047556,0.040702,0.0026976,0.020625,normal
-0.29961,-0.22667,6.1501,0.78878,-0.46185,-0.38979,-0.83406,-0.42281,-0.033337,-3.9156,0.18837,-0.79987,-0.24984,-0.087101,-0.03274,-0.014569,-0.021261,212.91,219.64,0.014116,243.64,132.36,160,0.024059,0.024592,-1.0196,0.12799,0.010841,-0.015804,0.021137,normal
-4.3168,0.13685,5.664,1.6022,-0.041268,0.036357,-0.29577,0.16761,-0.056435,-11.613,0.17681,-0.55609,0.25425,-0.045876,-0.11895,-0.05552,0.045163,205.62,224,0.02124,241.5,177,184,0.021606,0.019409,-0.803,-0.0099222,0.038879,-0.012594,0.011365,normal
-3.4392,0.018026,5.8024,1.235,-0.31186,-0.22684,-0.50233,-0.07275,0.022828,-9.9122,0.42445,-0.68256,-0.018484,0.15018,-0.086846,-0.026805,0.015015,184.29,181.71,0.019741,238.43,212.57,195.43,0.019043,0.024135,-0.71059,-0.061063,0.051894,0.017885,-3.38E-05,normal
-1.3044,0.13005,5.4318,1.9044,0.16614,-0.066843,-0.57131,0.1198,-0.042948,-9.2406,-1.0641,-0.95793,0.19782,0.023483,-0.19513,0.0099252,-0.04167,49.455,197.82,0.018288,395.27,266.18,145.45,0.020685,0.023793,-0.88767,0.013072,0.037218,0.0016018,-0.0053057,normal
-1.5089,-0.43461,6.7047,0.044949,-0.7855,-0.55474,-1.1299,-0.673,-0.075631,-5.711,0.69634,-1.3117,-0.73025,-0.13001,-0.051548,-0.05833,-0.020668,174.06,140.61,0.021188,272.48,136.73,169.7,0.028705,0.036458,-0.94586,0.10409,-0.0028185,-0.021008,0.0063624,normal
-3.0243,-0.20573,6.2272,1.0157,-0.31984,-0.35273,-0.73552,-0.28861,-0.048653,-8.1592,0.63267,-0.69064,-0.18128,0.15313,-0.050831,-0.055422,0.0095811,414.62,130.76,0.018454,337.79,129.66,169.93,0.025391,0.022764,-0.86085,0.0072421,0.034148,0.0057731,0.0037296,normal
-1.7319,0.0071629,5.9477,1.1438,-0.15369,-0.092451,-0.79924,-0.18702,0.0039513,-8.6439,0.70312,-0.70915,-0.2483,0.021713,-0.013962,-0.039647,0.018231,303.56,149.33,0.020399,221.78,197.33,218.67,0.019097,0.019748,-0.90095,0.023795,0.028474,0.011624,-0.0088342,normal
-7.1597,-0.30448,5.5833,1.724,-0.22013,-0.13259,-0.69027,0.10789,0.052405,-14.619,-0.82997,-0.7821,0.61767,0.4009,-0.11475,0.076557,0.075498,171.11,136.89,0.017687,280.22,158.22,188.44,0.02105,0.030056,-0.48368,-0.0632,0.060193,0.048051,-0.0058734,normal
-4.1257,-0.13011,5.5571,1.5721,-0.0050562,0.012052,-0.64643,0.12135,-0.024035,-10.434,-1.3741,-0.64591,0.27841,0.197,-0.017737,-0.01667,-0.028828,392.67,138.67,0.029948,318,176,176,0.020508,0.031901,-0.68464,-0.052439,0.053909,0.012811,-0.01213,normal
-3.2737,0.088496,5.5236,1.6798,-0.24702,0.17736,-1.0405,0.40015,0.06209,-9.0864,-1.1874,-1.0738,0.58395,0.29205,-0.09791,0.093081,-0.021116,338.73,139.64,0.021839,231.27,139.64,189.09,0.017756,0.024325,-0.74793,-0.030425,0.051828,0.010149,-0.012041,normal
-5.2687,-0.63821,5.861,1.58,-0.44581,-0.56539,-0.88367,-0.29834,-0.016741,-16.209,-1.0214,-1.2134,0.11773,-0.08663,-0.2385,0.02157,0.026796,220.21,126.32,0.025905,417.05,175.16,144.84,0.029605,0.029914,-0.82156,0.030774,0.017597,0.0045516,-0.016867,normal
-2.1089,-0.13882,5.7776,1.3641,-0.52967,-0.12536,-0.91779,-0.041451,0.086252,-6.8495,-0.56749,-1.1099,0.32938,-0.29004,-0.13123,0.12792,-0.10046,341.33,136,0.023112,177.83,196,170.67,0.022135,0.022217,-0.8586,0.014104,0.048564,0.0061185,-0.0036307,normal
-2.3184,-0.4064,6.6242,0.0049932,-0.84221,-0.63013,-1.0747,-0.62574,-0.051131,-8.6346,0.80835,-1.1864,-0.69037,-0.062785,-0.020662,-0.050803,-0.022351,149.95,150.15,0.022336,130.26,137.03,153.44,0.034555,0.032402,-0.91221,0.10041,-0.010017,-0.032797,0.0091961,normal
-0.26465,0.07632,5.8193,1.4205,-0.017735,-0.1131,-0.5065,0.039014,-0.019161,-6.1186,-0.038191,-0.60935,0.055508,-0.026218,-0.13941,-0.019243,0.024722,286.78,143.3,0.014436,438.61,187.83,173.91,0.022418,0.018852,-0.87092,0.011566,0.029862,-0.0031044,0.0036592,normal
-3.5105,-0.38937,6.0845,1.1402,-0.64601,-0.57785,-0.87285,-0.42369,-0.014119,-9.1976,0.014771,-0.95312,-0.14788,-0.27388,-0.19874,0.041915,-0.035185,19.529,111.06,0.024127,274.12,122.35,165.65,0.026425,0.03102,-0.80943,0.0041506,0.043074,-0.0014254,0.013432,normal
-10.716,0.43183,4.9659,2.1487,0.81586,0.28457,0.4203,0.55628,-0.065315,-17.204,0.32337,0.63211,0.63433,0.43139,-0.13327,-0.067705,-0.00071887,147.08,142.77,0.015325,251.69,162.46,182.15,0.011869,0.018029,-0.60637,-0.06665,0.049705,0.031392,0.022656,abnormal
-4.3046,-0.2868,5.6183,1.6733,-0.088472,-0.21397,-0.78451,-0.19226,0.00062103,-8.9244,-0.62065,-0.83267,0.10077,0.20593,-0.0039494,0.032619,-0.038371,283.58,134.74,0.024157,328,107.79,201.26,0.025545,0.022255,-0.91938,0.029677,0.017057,0.01117,-0.0041506,normal
-1.6539,-0.13642,5.6293,1.6255,-0.33581,-0.46279,-0.86072,0.0074224,0.0089475,-6.6634,-1.7609,-1.1814,0.016688,0.12186,-0.32459,0.022766,0.10736,281.33,119.11,0.020182,180.44,140.44,165.33,0.016602,0.024306,-1.0782,0.12907,0.0048886,-0.020764,0.019497,normal
-8.0861,-0.21681,5.9127,1.1764,-0.31104,-0.26775,-0.90835,-0.25855,-0.049678,-15.816,0.27013,-0.9479,-0.060154,-0.014555,-0.093991,-0.057117,0.0065553,165.21,93.091,0.028291,230.79,104.73,127.03,0.028113,0.028823,-0.76353,0.075177,0.0091918,0.0012447,0.0083509,normal
-1.9458,-0.20689,5.9992,1.4312,-0.030037,-0.22822,-0.37471,-0.4069,-0.060914,-6.0437,0.85694,-0.47685,-0.33095,0.068497,-0.060559,-0.053691,0.017928,112.76,103.62,0.020647,191.05,175.24,169.14,0.02074,0.023251,-0.77668,-0.030619,0.044104,0.014829,-0.0026667,normal
-4.9911,0.33564,4.7722,1.8677,0.82805,0.46652,0.88718,0.50764,-0.067237,-7.6569,1.9489,0.82945,0.51466,0.27109,-0.072304,-0.077381,0.01308,806.96,512,0.068317,555.13,411.83,450.78,0.15748,0.15867,0.79923,0.75996,0.18994,0.089422,-0.073558,normal
-4.2712,-0.4666,6.2339,0.58933,-0.42519,-0.45058,-0.40586,-0.37774,-0.031646,-10.694,0.54541,-0.45113,-0.29132,0.043704,0.076526,-0.033693,-0.0085647,91.535,148.84,0.01776,208.74,152.56,106.42,0.024709,0.025936,-0.99207,0.12501,-0.011811,-0.016201,0.010833,normal
-2.776,-0.10048,6.1031,0.86414,-0.15757,-0.15695,-0.33795,-0.16416,-0.052883,-8.3622,0.81699,-0.33293,-0.1664,0.11017,-0.0031738,-0.065838,0.0054972,265.02,169.31,0.021768,83.709,171.64,180.36,0.023686,0.020277,-0.83187,0.042396,0.01936,-0.017162,0.013044,normal
-3.0256,-0.088497,5.8115,1.6812,-0.28282,-0.25907,-0.89391,0.27473,0.012441,-8.5626,-0.7613,-0.92911,0.31822,0.014263,0.053273,0.029395,-0.051923,56,166.4,0.020703,376,150.4,182.4,0.029102,0.021484,-1.1173,0.18034,-0.023111,-0.03367,0.015707,normal
-9.4537,0.31854,4.8478,2.2891,0.4414,0.16396,0.30569,0.48828,-0.030186,-11.992,0.14883,0.37788,0.53414,0.35684,-0.093411,-0.060612,0.047558,335.2,230.4,0.011621,383.2,252.8,198.4,0.013672,0.017578,-0.54138,-0.11467,0.054277,0.055826,-0.0095521,abnormal
-4.8574,0.076571,5.7396,1.449,0.2133,0.01456,-0.63927,0.037121,-0.021795,-12.662,0.20045,-0.52869,0.19319,0.11663,-0.073657,-0.020538,0.023788,415.48,147.61,0.023816,249.81,162.06,122.84,0.017956,0.027848,-0.99634,0.10857,0.016165,-0.0083242,-0.0098645,normal
-17.019,0.26529,4.7427,1.8369,-0.71089,0.4634,-0.68732,0.43116,0.012102,-19.123,-1.3176,-0.88225,0.62211,0.20085,-0.14832,0.011346,-0.013351,190.38,151.83,0.013381,207.57,164.77,125.28,0.021027,0.024767,-0.696,-0.015467,0.041986,0.0346,0.0058702,normal
-2.4514,-0.30764,6.4403,0.65834,-0.29071,-0.35634,-0.61309,-0.3431,-0.053879,-8.1031,0.93525,-0.55044,-0.31095,0.11459,-0.030374,-0.054424,0.029268,249.42,115.91,0.021528,140.36,134.4,119.47,0.023611,0.029123,-0.64986,-0.011548,0.047142,0.010743,0.0084286,normal
-2.0676,-0.16988,6.1876,0.89695,-0.17881,-0.22256,-0.61323,-0.29594,-0.047134,-7.5768,0.70017,-0.66248,-0.24437,0.20562,-0.035483,-0.054766,-0.0037143,245.33,131.05,0.021949,307.24,150.86,186.67,0.02088,0.024182,-0.79889,0.010894,0.035294,0.0073146,0.0041269,normal
-6.2359,-0.099626,5.6409,1.4361,-0.66882,-0.34883,-1.1055,0.064042,-0.040969,-10.445,-0.94259,-1.2967,0.064115,-0.027733,-0.071563,-0.017945,-0.015169,255.91,171.91,0.01994,416.74,237.4,108.65,0.025799,0.026935,-0.73542,0.039638,0.027103,0.017708,-0.0063063,normal
-1.9116,-0.036463,5.6794,1.4082,-0.16012,-0.12352,-0.79304,-0.22514,0.011128,-6.3632,-0.56524,-0.86571,0.12539,0.14229,-0.030761,0.020962,0.0023265,24.522,122.43,0.021739,498.09,225.39,205.91,0.017918,0.021484,-1.0533,0.037318,0.00824,-0.053983,0.031315,normal
-2.8102,-0.37799,6.8122,-0.17103,-0.7443,-0.42162,-0.90622,-0.41288,-0.063356,-6.1062,0.56945,-0.94682,-0.42586,-0.049888,0.0013146,-0.073347,-0.0024355,221.41,155.85,0.024378,203.63,130.37,171.85,0.030961,0.033492,-1.0237,0.16217,-0.031323,-0.031182,0.011064,normal
-0.38309,0.032929,5.4224,1.2632,-0.75005,-0.15595,-1.3457,0.088337,-0.019106,-4.9138,-1.7787,-1.6199,0.13165,-0.32401,-0.22962,0.00047833,-0.0762,580.44,142.22,0.018446,513.78,113.78,142.22,0.024089,0.019097,-0.93616,0.044394,0.018632,-0.015154,-0.0055398,normal
-4.193,-0.65078,6.2077,0.95496,-0.86469,-0.38523,-1.6656,-0.24893,0.043624,-9.482,-0.92263,-1.6973,-0.23737,-0.19294,-0.15798,0.020938,-0.020621,334.15,161.23,0.030349,294.46,109.54,86.154,0.03125,0.024564,-0.93918,0.11063,-0.025171,-0.016046,0.0089421,normal
-2.357,-0.093581,5.8655,1.5236,-0.10617,-0.19976,-0.51884,-0.30368,0.010069,-7.6677,0.38865,-0.68188,-0.22029,0.17293,-0.089872,0.019655,-0.016874,125.55,180.9,0.018495,180.24,195.92,214.2,0.021365,0.023717,-0.73375,-0.036994,0.054888,0.015263,0.0054507,normal
-4.1872,0.36615,4.7008,1.9538,0.79336,0.52474,0.83898,0.53588,-0.089101,-6.7821,1.9598,0.74426,0.50495,0.3331,-0.08825,-0.061931,0.021306,576,448,0.15576,256,320,512,0.13867,0.030599,0.13528,0.32901,0.24098,0.047609,-0.10638,normal
-7.9817,0.22286,4.8139,1.6434,0.092185,0.44868,-0.05264,0.46092,-0.071047,-8.6189,0.049139,-0.0095938,0.3745,0.27374,0.0034873,-0.091715,-0.068969,930.67,32,0.375,704,32,32,0.25417,0.125,0.86932,1.4602,1.5955,1.5159,0.44471,abnormal
-4.0181,-0.054261,6.1982,0.87871,-0.48167,-0.15951,-0.78435,-0.13693,-0.076723,-10.083,0.75794,-0.79328,-0.081074,0.079424,0.040267,-0.088745,0.027648,159.88,158.06,0.018643,189.09,171.64,195.88,0.023023,0.020064,-0.80127,0.0078842,0.038752,0.0095329,-0.0030048,normal
-7.7169,-0.12856,5.5555,1.3864,0.085446,0.0036541,-0.6315,-0.08921,-0.01578,-17.461,0.2449,-0.66916,0.1108,0.1742,-0.080295,-0.041062,0.052862,283.09,156.38,0.019236,234.57,147.92,171.47,0.025538,0.020047,-0.85178,0.049205,0.014912,-0.015807,0.0023263,normal
0.27344,-0.59331,5.4428,2.1589,-0.42839,-0.38984,-1.2966,-0.23476,-0.034713,-4.9081,-2.393,-1.3648,-0.17798,-0.044473,-0.29864,-0.022491,0.10493,68,141.71,0.030134,358.29,228.57,105.14,0.017857,0.039621,-0.88012,0.056182,0.026527,0.010824,-0.008028,normal
-2.7293,-0.056736,5.5644,1.4652,0.078274,0.062899,-0.55673,0.08199,-0.065512,-10.85,0.60306,-0.49896,0.28582,0.19037,0.024836,-0.077801,0.066045,34.947,154.95,0.017887,306.95,195.37,213.89,0.019531,0.021793,-1.0027,0.091133,0.0083086,-0.0017729,0.024128,normal
-1.1581,0.15951,5.6388,1.4956,-0.082745,-0.020924,-0.65534,0.042332,-0.02335,-7.5947,-0.11798,-0.71392,0.22256,-0.046525,-0.093108,-0.039993,0.037355,276,198.4,0.018047,271.04,168.96,135.68,0.026328,0.020469,-0.75114,-0.035271,0.059924,0.031934,-0.016228,normal
-2.1145,-0.22406,6.1498,1.2386,-0.2218,-0.19706,-0.63808,-0.28586,-0.037823,-6.8878,0.24074,-0.61878,-0.11614,0.14273,-0.0048566,0.00055827,0.020595,241.14,189.71,0.018276,83.143,152,189.71,0.022182,0.025112,-0.86576,0.050456,0.020388,-0.011487,0.0065927,normal
-4.0427,-0.025313,5.7905,1.4686,0.048224,-0.22205,-0.36771,-0.16062,0.011163,-8.102,0.76407,-0.3079,-0.17814,-0.017565,-0.042493,-0.012014,0.067679,596.8,172.8,0.019141,228.8,249.6,112,0.024219,0.009375,-0.89951,0.036281,0.011487,-0.014606,-0.0067143,normal
1.804,-0.38061,5.8025,0.62134,-0.8296,-0.3631,-0.92686,-0.41933,-0.065508,0.71382,0.4134,-0.8217,-0.35536,-0.2025,-0.072136,-0.064209,0.0066157,926.93,48,0.34837,682.8,32,48,0.34316,0.34277,1.1169,0.95803,0.5821,0.50809,0.1612,normal
-0.063632,-0.19566,5.8397,0.67988,-0.84552,-0.26527,-0.77363,-0.21933,-0.030977,-0.76353,0.20876,-0.80078,-0.24237,-0.16877,-0.041028,-0.033801,0.025037,882.18,32,0.22301,783.27,32,32,0.28693,0.3196,1.1138,1.175,0.59082,0.50698,0.19441,normal
-13.945,-0.42763,5.862,0.50705,-1.1327,-0.57608,-1.35,-0.42527,-0.015328,-17.155,0.13968,-1.3314,-0.28386,0.27226,-0.11395,-0.04438,0.0075916,404.57,137.14,0.029018,254.86,219.43,155.43,0.017299,0.017857,-0.7262,-0.034545,0.050824,0.0097036,-0.0033082,normal
-6.5889,-0.049504,5.1862,1.8221,-0.049576,0.1971,-1.245,0.25916,0.066265,-11.644,-1.6541,-1.3197,0.46003,0.25798,-0.25055,0.016904,-0.017383,171.38,155.08,0.017127,365.38,145.23,188.31,0.021559,0.017728,-0.56773,-0.068652,0.054378,0.03457,-0.01243,normal
-4.0877,-0.41631,6.4494,0.93812,0.62562,-0.16942,0.27227,-0.7114,0.030807,-11.899,-1.869,0.25164,-0.76955,0.53202,0.052013,0.05877,-0.06303,130.67,189.63,0.01548,185.78,111.41,208.59,0.018519,0.023365,-0.72724,0.014865,0.021996,-0.01476,0.0064333,normal
0.1608,-0.21512,5.864,1.3142,-1.0185,-0.16406,-1.3675,-0.14457,-0.030028,-5.1473,-1.4906,-1.5783,0.21077,-0.099361,-0.12702,0.010025,-0.087524,490.96,220.44,0.019821,361.19,162.37,128,0.025825,0.027054,-0.99053,0.12857,-0.017967,-0.043901,0.014167,normal
10.306,0.22631,3.4695,1.6581,-1.4639,0.44981,-1.574,0.5286,0.093919,10.108,-2.6598,-1.4817,0.44524,0.067056,-0.21633,0.059141,-0.021212,313.96,129.31,0.23139,450.94,121.47,101.88,0.27073,0.27523,0.85992,0.61487,0.32669,0.32449,0.083986,normal
-6.6012,-0.32493,6.646,0.13573,0.4283,-0.17764,0.76442,-0.28737,-0.053134,-14.846,-0.15531,1.0485,-0.077467,-0.50087,0.045764,-0.025308,0.030352,28.8,186.88,0.021953,243.84,131.84,151.04,0.016094,0.018125,-0.47186,-0.090628,0.070524,0.044112,-0.011323,normal
-7.5228,-0.60384,5.878,1.4448,-0.34415,-0.5871,-0.84484,-0.60555,-0.0081228,-11.705,0.27826,-0.89179,-0.57737,-0.10835,-0.098004,0.0039734,-0.03405,267.2,113.07,0.026042,459.73,122.67,192,0.027344,0.024414,-0.94132,0.052552,0.013281,-0.016584,0.011298,normal
-5.6654,-0.71109,5.9811,1.5309,0.016301,-0.46641,-0.46042,-0.47273,0.02027,-15.343,2.0979,-0.10373,-0.20217,-0.058484,-0.017158,-0.01632,0.04013,318.55,116.36,0.023082,40,116.36,130.91,0.035866,0.043679,-0.55165,-0.045848,0.048968,0.014308,0.00010089,normal
-1.4157,-0.27184,5.768,1.3447,-0.30398,-0.21454,-0.56282,-0.046833,-0.026687,-9.0843,-0.52839,-0.60186,0.23856,0.047122,-0.108,-0.032402,0.00076513,510.67,140.44,0.021267,78.222,151.11,133.33,0.019423,0.016819,-1.0059,0.083191,-0.022015,-0.050088,0.041652,normal
-7.0144,-0.57058,6.2943,0.99371,-0.46477,-0.33082,-1.0538,-0.33424,-0.043074,-13.215,0.69149,-0.83038,-0.15705,-0.049003,0.00050008,-0.018111,0.037009,259.17,128,0.02629,231.37,134.1,114.79,0.024895,0.027623,-0.85971,0.018925,0.016824,-0.0078507,0.015125,normal
-3.1896,-0.081909,5.9607,1.3071,0.14392,-0.087918,-0.36473,-0.20707,-0.080166,-7.951,0.79484,-0.34615,-0.15585,0.14085,-0.01941,-0.062178,0.018926,171.49,223.18,0.022436,225.64,171.49,185.44,0.023037,0.026042,-0.8646,0.037845,0.018416,-0.0035812,-0.0018918,normal
-2.6451,0.36474,5.0501,2.1716,0.5545,0.28882,0.0077411,0.50496,-0.062019,-7.4125,-0.71149,-0.16247,0.41195,0.215,-0.09931,-0.036028,0.001871,158.22,272,0.012912,353.78,202.67,172.44,0.016168,0.019314,-0.58611,-0.092915,0.064365,0.0455,-0.0091897,abnormal
-4.2042,-0.070666,5.6894,1.5448,-0.17664,-0.041104,-0.76844,0.12946,-0.002557,-8.6421,-0.1672,-0.88515,0.34791,-0.096696,-0.040922,0.063599,-0.08856,197.76,117.76,0.026406,353.92,167.68,189.44,0.021562,0.025469,-0.77507,-0.0038946,0.050263,0.036324,-0.019966,normal
-1.2128,0.029721,5.724,1.2995,-0.090709,0.0645,-0.5594,0.12831,-0.025327,-4.701,0.083394,-0.077853,0.18024,0.28365,-0.029059,-0.0289,0.00088495,135.27,198.79,0.013672,322.55,197.82,201.7,0.016158,0.025864,-0.74195,0.031402,0.022049,-0.0021416,0.00069417,normal
-4.8273,-0.25193,6.1162,1.2584,-0.78273,-0.40244,-1.1876,-0.20544,0.038974,-9.7418,-0.95764,-1.2926,-0.067036,0.041745,-0.16758,0.02394,0.0039765,141.03,193.03,0.030809,353.55,121.81,210.58,0.018271,0.025076,-1.0155,0.10971,-0.018488,-0.05966,0.02375,normal
-6.1958,0.027724,5.8464,1.4565,-0.040285,-0.12316,-0.56445,-0.12576,-0.03027,-14.215,0.5524,-0.52817,0.088286,0.33469,-0.0061357,-0.0014631,0.030329,56.8,133.33,0.020703,185.2,125.87,147.2,0.023177,0.026823,-0.64145,-0.012185,0.031564,0.0048732,0.0059654,normal
-2.9488,-0.075678,6.0084,1.0267,-0.17662,-0.1217,-0.3679,-0.15211,-0.047256,-8.793,0.73144,-0.26936,-0.14148,0.063358,0.090322,-0.040144,-0.014179,176,254.22,0.015951,204.44,204.44,183.11,0.019748,0.016927,-0.91936,0.057744,0.0048492,-0.022205,0.0033111,normal
-2.5944,0.066865,5.3561,2.0362,0.58004,0.17671,0.16643,0.35901,-0.030881,-11.055,-0.0057341,0.24491,0.42013,0.23557,-0.075796,-0.037007,0.022481,135.11,234.67,0.0102,159.11,117.33,213.33,0.018555,0.020725,-0.53935,-0.11828,0.056513,0.049571,-0.010247,abnormal
-7.3325,-0.62279,5.9013,1.2769,-0.17916,-0.38654,-0.46724,-0.42222,-0.038451,-16.327,1.6623,-0.41973,-0.28271,-0.050451,-0.048491,-0.04226,0.041519,149.33,155.43,0.02846,335.81,150.86,155.43,0.017857,0.02567,-0.7055,-0.01769,0.047145,-0.005815,0.0099693,normal
-5.041,-0.094777,6.1865,0.86188,-0.0047367,0.043038,-0.3268,-0.051671,-0.043434,-10.427,0.77853,-0.21637,0.062642,0.19454,0.026499,-0.029256,-0.01452,168.56,152.89,0.020888,224.44,161.78,213.33,0.022624,0.0236,-0.86323,0.079194,0.020596,0.0019226,0.017402,normal
-3.4393,-0.25124,5.7999,1.3549,-0.52334,-0.43024,-0.82931,0.035434,0.033028,-7.9542,-1.5595,-1.0049,0.22822,-0.33431,-0.15547,0.016751,-0.064429,314.33,173.33,0.027561,336.89,171.56,196.44,0.022081,0.027886,-1.0699,0.15413,-0.036954,-0.054665,0.014566,normal
-11.182,0.061398,5.2155,1.9001,0.56875,-0.0028048,0.56025,0.12865,-0.033396,-14.172,1.9802,0.50664,0.13809,0.02423,-0.010801,-0.036809,0.009639,204.44,216.89,0.0086806,368,213.33,195.56,0.013021,0.015191,-0.39839,-0.14231,0.053479,0.056189,-0.0020229,abnormal
0.37794,0.2208,5.7624,1.4436,0.025588,-0.1161,-0.64599,0.15261,0.028222,-7.6552,-0.59266,-0.59771,0.30636,0.22073,-0.12272,0.0469,0.011649,179.58,114.53,0.020559,220,131.37,79.158,0.026316,0.021587,-0.97271,0.16748,-0.027656,-0.0027597,0.03796,normal
-7.4575,-0.44382,6.0422,0.72287,-0.31736,-0.085875,-0.73991,-0.22722,-0.10582,-16.752,1.7613,-0.55489,-0.089252,-0.070105,0.037208,-0.095248,0.057299,28.968,224,0.016665,86.968,146.06,118.19,0.028446,0.027785,-0.56015,-0.0039815,0.042848,0.023189,0.00054455,normal
-4.0171,-0.072233,5.0629,1.9325,-0.48144,0.27268,-1.416,0.26029,0.032726,-8.3687,-1.3243,-1.1628,0.54178,0.30764,-0.21703,-0.026574,-0.04975,82.429,193.14,0.012277,185.86,185.14,108.57,0.020508,0.018415,-0.49019,-0.067518,0.063607,0.040068,-0.0096902,normal
-1.0303,-0.13786,5.6822,1.5278,-0.42402,-0.36133,-0.84702,-0.14545,0.10722,-5.9675,-1.6433,-1.0004,-0.053211,-0.13437,-0.1401,0.083057,-0.005407,233.74,128,0.022418,151.3,143.3,128,0.022588,0.024372,-0.94551,0.043728,0.042425,-0.0062769,0.0068684,normal
-0.0028376,-0.024237,5.1966,1.8,0.052285,0.25324,-1.2484,0.28249,-0.0054719,-5.2172,-1.8206,-1.2859,0.40434,0.30809,-0.20589,-0.026935,-0.017921,86.462,205.54,0.016151,408.31,152.62,253.54,0.014348,0.018555,-0.51528,-0.088957,0.066532,0.050236,-0.011808,normal
-0.82325,-0.0047724,5.5906,1.5088,-0.64606,-0.27506,-1.1549,0.055847,-0.026859,-5.2305,-1.9315,-1.5118,0.087439,-0.15759,-0.25552,-0.023795,-0.053351,421.52,131.05,0.018601,284.95,172.19,201.14,0.019159,0.028274,-0.83037,0.01311,0.035756,-0.0016336,-0.001406,normal
