LPC_Coefficient5,LPC_Coefficient4,atomFreq6,atomFreq5,atomFreq7,atomFreq8,atomFreq9,atomFreq10,LPC_Coefficient6,atomFreq4,LPC_Coefficient9,atomFreq13,atomFreq3,LPC_Coefficient2,atomFreq11,LPC_Coefficient10,atomFreq14,atomFreq12,LPC_Coefficient8,atomFreq2,LPC_Coefficient14,atomFreq15,LPC_Coefficient15,atomFreq1,atomLen6,LPC_Coefficient11,atomLen7,atomLen5,atomLen8,LPC_Coefficient3,atomLen4,atomLen9,LPC_Coefficient7,atomLen1,atomLen11,LPC_Coefficient13,atomLen13,LPC_Coefficient12,atomLen3,atomLen10,atomPos4,atomPos3,atomLen2,atomPos1,atomPos2,atomAmp2,atomPos5,atomLen15,atomPos11,atomAmp1,atomAmp3,atomPos14,LPC_Coefficient16,atomLen14,atomLen12,atomPos6,atomPos15,atomPos8,atomPos12,atomAmp4,atomPos10,atomPos9,atomPos7,atomPos13,atomAmp5,atomAmp6,Class
0.096879,-0.034545,0.029018,0.018136,0.0226,0.026228,0.022321,0.026786,0.12687,0.01981,0.0097036,0.023996,0.012277,-0.7262,0.017299,-0.012969,0.024833,0.024275,0.050824,0.021205,-0.0033082,0.017857,0.0049042,0.026786,137.14,-0.020483,219.43,251.43,123.43,-0.3032,201.14,173.71,0.098607,100.57,155.43,-0.010809,137.14,-0.017555,210.29,132.57,404.57,194.29,100.57,604.57,138.29,0.51597,169.71,224,321.71,0.54876,0.36409,222.29,0.013928,173.71,155.43,254.86,308.57,332.57,236.57,0.2271,453.14,451.43,348.57,356.57,0.19482,0.1934,normal
0.03211,-0.068652,0.017127,0.010892,0.015775,0.014273,0.017803,0.019156,0.06978,0.012921,0.03457,0.017428,0.014573,-0.56773,0.021559,0.019461,0.019832,0.016226,0.054378,0.016977,-0.01243,0.017728,-0.0052927,0.015775,155.08,0.0059084,145.23,205.54,91.077,-0.25703,221.54,132.92,0.070542,172.31,188.31,-0.01093,140.31,-0.0043346,110.77,177.23,171.38,133.23,206.77,23.385,526.77,3.7925,273.85,177.23,264.92,5.336,3.0035,329.85,0.010836,123.08,180.92,365.38,388.31,322,354.77,2.1711,393.85,298.15,366.15,372,1.7815,1.413,normal
0.1229,0.014865,0.01548,0.019676,0.02445,0.028791,0.025608,0.029876,0.1261,0.017795,-0.01476,0.02322,0.019676,-0.72724,0.018519,-0.023828,0.015697,0.018953,0.021996,0.019821,0.0064333,0.023365,0.012388,0.033709,189.63,-0.017095,111.41,133.93,119.7,-0.25013,137.48,125.63,0.077561,118.52,208.59,0.001722,183.7,-0.0059967,132.74,169.48,130.67,404.15,158.81,9.4815,87.704,4.2617,100.15,154.07,278.67,5.5392,3.5447,338.22,0.022535,141.04,174.22,185.78,301.04,198.22,217.63,3.375,181.93,157.78,310.81,147.7,2.2894,1.8997,normal
0.19818,0.12857,0.019821,0.023944,0.018374,0.017144,0.01454,0.018953,0.1383,0.019387,-0.043901,0.029586,0.019242,-0.99053,0.025825,-0.033654,0.031395,0.019821,-0.017967,0.019387,0.014167,0.027054,0.011409,0.016204,220.44,-0.011735,162.37,128,186.07,-0.19749,119.7,174.22,0.0467,119.7,128,0.014057,173.04,0.0058733,118.52,251.26,490.96,345.04,116.15,7.4074,36.444,2.5626,276,164.74,334.67,5.6362,2.0303,309.78,0.012516,216.89,119.7,361.19,364.59,269.19,325.19,1.9625,176.59,162.07,463.11,327.56,1.666,1.4548,normal
0.55249,0.61487,0.23139,0.27667,0.19898,0.19452,0.20037,0.21688,0.46556,0.28699,0.32449,0.25247,0.27113,0.85992,0.27073,0.27283,0.22457,0.24849,0.32669,0.3876,0.083986,0.27523,0.03433,0.23087,129.31,0.23914,121.47,150.2,97.959,0.70195,172.41,146.94,0.43306,108.41,101.88,0.15398,91.429,0.15235,151.51,125.39,313.96,340.57,109.71,303.84,274.94,3.4639,431.35,137.8,432.08,3.5334,3.2193,524.57,0.0046574,106.45,140.41,450.94,683.92,440.98,487.59,3.094,496.41,413.88,587.1,568,3.0669,2.985,normal
0.017886,-0.090628,0.021953,0.016172,0.015625,0.018516,0.027969,0.019922,0.07263,0.02125,0.044112,0.018437,0.017031,-0.47186,0.016094,0.020543,0.021406,0.025234,0.070524,0.0094531,-0.011323,0.018125,-0.0042215,0.010156,186.88,0.0023385,131.84,199.68,183.04,-0.2557,135.68,131.84,0.084833,209.92,151.04,-0.012644,161.28,-0.0083812,163.84,177.92,28.8,48.96,317.44,14.72,35.2,3.7466,129.6,189.44,258.24,5.8961,2.0042,282.56,0.0090795,162.56,184.32,243.84,288.96,264.96,241.28,1.5988,255.2,224.96,266.56,208,1.256,1.0909,normal
0.14693,0.052552,0.026042,0.027865,0.023438,0.02487,0.021224,0.027995,0.13157,0.025391,-0.016584,0.021745,0.024219,-0.94132,0.027344,-0.026256,0.024089,0.027539,0.013281,0.025781,0.011298,0.024414,0.014181,0.03125,113.07,-0.036663,122.67,121.6,110.93,-0.209,130.13,123.73,0.074401,140.8,192,0.0026831,173.87,-0.010059,126.93,107.73,267.2,479.2,98.133,622.4,24,4.3483,340.4,176,300.93,5.3622,1.7871,345.47,0.020588,206.93,134.4,459.73,392.67,338.67,445.2,1.4029,346.8,456.67,269.6,336.13,1.286,1.1345,normal
0.074013,-0.045848,0.023082,0.029474,0.018111,0.018111,0.01669,0.017401,0.11135,0.020952,0.014308,0.024503,0.027699,-0.55165,0.035866,-0.0079216,0.028409,0.026278,0.048968,0.012429,0.00010089,0.043679,0.0040936,0.018821,116.36,-0.010334,116.36,133.82,130.91,-0.26065,145.45,148.36,0.091184,104.73,130.91,-0.0024531,107.64,-0.0053764,192,128,318.55,30.545,215.27,8,13.091,4.2607,360.73,119.27,221.82,4.7137,3.4831,236.73,0.017526,133.82,171.64,40,407.27,273.45,171.64,2.7348,253.09,339.64,194.18,172,2.379,1.8576,normal
0.19793,0.083191,0.021267,0.028212,0.017795,0.028863,0.025716,0.020833,0.16545,0.022786,-0.050088,0.02832,0.017361,-1.0059,0.019423,-0.075219,0.024414,0.021376,-0.022015,0.016059,0.041652,0.016819,0.02427,0.015625,140.44,-0.031966,151.11,156.44,176,-0.21027,135.11,131.56,0.074933,206.22,133.33,0.036255,206.22,0.0053332,213.33,195.56,510.67,172,238.22,9.7778,8.8889,5.1535,54.889,209.78,258.22,6.6094,3.6024,416.22,-0.026283,167.11,108.44,78.222,177.11,241.33,205.78,3.2917,320.44,278.67,150.22,240.44,2.2901,1.8198,normal
0.13664,0.018925,0.02629,0.024554,0.022569,0.027158,0.025918,0.02784,0.097512,0.02443,-0.0078507,0.025794,0.026166,-0.85971,0.024895,-0.026552,0.029049,0.023531,0.016824,0.02412,0.015125,0.027623,0.0094573,0.027902,128,-0.015722,134.1,125.46,109.71,-0.1178,141.21,110.22,0.084205,92.952,114.79,0.0044362,178.79,0.00054324,139.17,141.21,259.17,176.63,112.76,106.79,235.3,2.4376,298.35,190.48,262.54,3.469,1.6973,280.25,0.02445,196.57,161.02,231.37,280.76,182.86,240.44,1.3448,258.67,212.83,198.6,223.81,1.1188,0.96298,normal
0.12975,0.037845,0.022436,0.022135,0.020984,0.022236,0.024639,0.021084,0.10779,0.021785,-0.0035812,0.021585,0.020633,-0.8646,0.023037,-0.013015,0.022686,0.021985,0.018416,0.021534,-0.0018918,0.026042,0.0093589,0.022536,223.18,-0.0041592,171.49,157.54,247.79,-0.18526,160,194.46,0.063629,124.72,185.44,-0.0027162,215.79,-0.0075887,160.82,183.79,171.49,68.103,218.26,18.051,470.15,3.4545,212.51,219.9,236.92,5.481,2.5835,265.64,0.020438,192.82,215.79,225.64,292.62,269.33,232.21,1.766,194.15,273.03,199.49,325.95,1.53,1.2942,normal
0.0026576,-0.092915,0.012912,0.013672,0.012695,0.013672,0.015625,0.013129,0.053306,0.013889,0.0455,0.018338,0.013129,-0.58611,0.016168,0.024652,0.016168,0.019097,0.064365,0.013455,-0.0091897,0.019314,0.00051357,0.01671,272,0.0060058,202.67,186.67,177.78,-0.2533,291.56,128,0.070235,227.56,172.44,-0.011709,167.11,-0.0065656,273.78,179.56,158.22,153.78,192,525.33,176.89,4.9786,148,208,386.67,6.553,3.4627,222.67,0.013413,259.56,184.89,353.78,359.56,260.44,358.67,2.8105,338.22,359.11,608.44,308,2.2896,1.9335,abnormal
0.071451,-0.0038946,0.026406,0.021953,0.018281,0.024219,0.029844,0.023047,0.079775,0.018828,0.036324,0.024609,0.015312,-0.77507,0.021562,0.018643,0.018984,0.019141,0.050263,0.020469,-0.019966,0.025469,0.0073952,0.023125,117.76,-0.0040597,167.68,157.44,139.52,-0.22429,167.68,162.56,0.065261,128,189.44,-0.032635,263.68,-0.02442,151.04,208.64,197.76,121.92,111.36,629.12,33.92,4.5944,217.92,158.72,299.68,5.8521,2.5926,242.56,0.04911,179.2,172.8,353.92,301.76,464.48,418.4,1.8116,343.04,385.28,421.76,267.68,1.5965,1.3007,normal
0.1247,0.031402,0.013672,0.021366,0.01527,0.015921,0.01379,0.016098,0.11872,0.015507,-0.0021416,0.021366,0.020597,-0.74195,0.016158,-0.015157,0.022727,0.018288,0.022049,0.018939,0.00069417,0.025864,0.0060794,0.019176,198.79,-0.0075788,197.82,142.55,179.39,-0.23441,131.88,218.18,0.069706,180.36,201.7,0.00079278,191.03,-0.00068383,147.39,209.45,135.27,393.45,106.67,21.818,116.12,3.5916,121.33,194.91,304.48,4.8182,2.5041,339.39,0.028149,154.18,149.33,322.55,245.7,257.21,288.24,1.9862,278.55,352,243.39,218.91,1.4588,1.2522,normal
0.21922,0.10971,0.030809,0.020161,0.016129,0.019027,0.017389,0.022744,0.16646,0.023311,-0.05966,0.021484,0.018082,-1.0155,0.018271,-0.058995,0.023059,0.021925,-0.018488,0.022933,0.02375,0.025076,0.019402,0.015751,193.03,-0.030274,121.81,301.42,150.71,-0.27085,228.13,147.61,0.06598,117.68,210.58,0.020223,216.77,-0.0012928,208.52,155.87,141.03,463.23,124.9,10.323,151.35,3.3085,103.48,182.71,262.32,7.1693,2.9073,340.9,0.0047644,207.48,184.77,353.55,231.61,263.74,305.03,2.4859,428.9,262.32,197.16,356.65,2.1002,1.7724,normal
0.090716,-0.012185,0.020703,0.025391,0.019531,0.024349,0.01888,0.023438,0.10574,0.021224,0.0048732,0.022396,0.020443,-0.64145,0.023177,-0.013185,0.023112,0.022982,0.031564,0.018229,0.0059654,0.026823,0.013874,0.021615,133.33,-0.010097,125.87,135.47,145.07,-0.24271,147.2,137.6,0.073612,117.33,147.2,-0.00096189,142.93,-0.0059684,154.67,154.67,56.8,283.2,151.47,4.8,223.47,2.8986,49.867,112,127.73,6.0385,2.4169,275.33,0.017697,186.67,149.33,185.2,268.93,305.87,232.8,1.792,242.13,249.33,397.73,191.33,1.3786,1.0465,normal
0.14493,0.057744,0.015951,0.020291,0.01378,0.017795,0.021159,0.02398,0.11961,0.01888,-0.022205,0.022461,0.013346,-0.91936,0.019748,-0.020828,0.017253,0.012587,0.0048492,0.012695,0.0033111,0.016927,0.0051328,0.016602,254.22,-0.01178,204.44,216.89,220.44,-0.17995,181.33,234.67,0.058306,145.78,183.11,0.0016299,142.22,-0.002202,234.67,149.33,176,42.222,284.44,5.7778,21.333,4.8629,108.67,188.44,262.44,6.6303,3.3777,243.56,0.021204,190.22,266.67,204.44,326,134.22,219.33,2.2488,210.67,151.11,110.89,280.44,1.9278,1.6342,normal
0.053549,-0.11828,0.0102,0.016276,0.015625,0.014106,0.01454,0.022352,0.046364,0.018012,0.049571,0.020399,0.018229,-0.53935,0.018555,0.021252,0.013889,0.021701,0.056513,0.017578,-0.010247,0.020725,0.0030152,0.017795,234.67,0.009149,117.33,206.22,252.44,-0.13291,158.22,124.44,0.087544,227.56,213.33,-0.010171,160,-0.0067249,170.67,106.67,135.11,126.67,156.44,11.556,392.89,2.3612,135.11,188.44,235.11,5.3058,2.0555,328,0.01745,190.22,145.78,159.11,249.33,187.78,243.78,1.5355,168.44,214.22,152.89,306.89,1.3637,1.149,abnormal
0.10983,-0.01769,0.02846,0.025856,0.026228,0.018229,0.017857,0.029111,0.13542,0.020182,-0.005815,0.02567,0.021763,-0.7055,0.017857,-0.019279,0.022786,0.027716,0.047145,0.01516,0.0099693,0.02567,0.021019,0.02567,155.43,-0.030093,150.86,146.29,105.14,-0.28069,152.38,156.95,0.10094,109.71,155.43,-0.0063922,94.476,-0.021972,179.81,173.71,149.33,167.24,220.95,110.1,113.52,3.9678,312.38,170.67,226.29,5.4148,3.1946,239.43,0.019485,135.62,132.57,335.81,237.14,240,236.57,2.5138,262.48,309.33,105.52,188.38,2.0432,1.5988,normal
0.11873,0.079194,0.020888,0.017361,0.018772,0.022569,0.017578,0.021267,0.091154,0.019911,0.0019226,0.026855,0.017144,-0.86323,0.022624,-0.0084037,0.023112,0.017253,0.020596,0.016493,0.017402,0.0236,0.019225,0.015842,152.89,-0.01271,161.78,144.89,168,-0.11638,155.56,150.22,0.05132,97.778,213.33,0.0080088,140.44,-0.0037192,136.89,152,168.56,207.44,155.56,34.222,176.78,3.2933,206.44,145.78,188,5.7618,2.3595,210.11,0.0083416,178.67,100.44,224.44,199.33,150.67,254.11,1.7662,231,291.89,156.89,205.22,1.5041,1.1974,normal
0.20998,0.15413,0.027561,0.022569,0.018283,0.029243,0.026693,0.028537,0.13753,0.022244,-0.054665,0.021484,0.023112,-1.0699,0.022081,-0.036558,0.025553,0.021322,-0.036954,0.018717,0.014566,0.027886,0.0078617,0.019477,173.33,-0.0084137,171.56,191.11,130.67,-0.18604,154.67,162.67,0.031644,190.22,196.44,0.016963,207.11,0.010859,136,169.78,314.33,255.56,204.44,187.56,144.89,7.1215,341.89,167.11,344.44,8.4956,5.7178,337.89,-0.0022108,184,203.56,336.89,378,304.89,333.56,5.0531,320.22,382.67,417.33,320.22,4.1199,3.3957,normal
-0.053655,-0.14231,0.0086806,0.0099826,0.016059,0.011936,0.015842,0.011502,0.0019783,0.01237,0.056189,0.018663,0.0095486,-0.39839,0.013021,0.050195,0.018446,0.010851,0.053479,0.0097656,-0.0020229,0.015191,-0.012624,0.010634,216.89,0.039294,213.33,238.22,177.78,-0.25704,263.11,234.67,0.037287,256,195.56,0.011427,227.56,0.025844,263.11,184.89,204.44,332.44,241.78,165.33,341.33,2.8045,353.78,167.11,163.56,3.4962,2.1038,334.22,-0.017767,184.89,131.56,368,418.22,441.78,465.78,1.72,206.22,372.44,431.11,180.44,1.4219,1.2292,abnormal
0.15809,0.16748,0.020559,0.018914,0.026316,0.022821,0.02426,0.022615,0.067866,0.019737,-0.0027597,0.02241,0.017681,-0.97271,0.026316,-0.0092786,0.031558,0.012952,-0.027656,0.015625,0.03796,0.021587,-0.0015385,0.015625,114.53,0.0023282,131.37,129.68,102.74,-0.10212,121.26,111.16,-0.00091419,256,79.158,-0.007317,122.95,-0.0061401,185.26,85.895,179.58,387.37,107.79,0,80,5.5757,81.474,173.47,244.42,9.1712,3.5301,376.42,0.0097618,129.68,128,220,209.68,385.68,282.53,2.7665,246.95,316.63,354.11,256.63,2.1867,1.8477,normal
0.071235,-0.0039815,0.016665,0.01761,0.021925,0.02013,0.020571,0.020917,0.087622,0.02391,0.023189,0.022114,0.016633,-0.56015,0.028446,0.015085,0.027029,0.025737,0.042848,0.012853,0.00054455,0.027785,0.0037089,0.016759,224,0.01095,146.06,169.81,117.68,-0.16714,168.26,154.32,0.067202,78.452,118.19,0.0055154,166.71,0.0088095,137.29,150.71,28.968,29.677,193.03,44.065,36,1.9481,66.194,141.42,148.58,3.9244,1.3376,190,0.013173,158.97,144,86.968,210.52,188.52,173.48,1.0925,174.26,168.32,192.45,158.65,0.81681,0.70493,normal
0.028368,-0.067518,0.012277,0.011509,0.016044,0.015485,0.018485,0.021136,0.070506,0.010951,0.040068,0.016392,0.011789,-0.49019,0.020508,0.023201,0.020926,0.017927,0.063607,0.0089286,-0.0096902,0.018415,-0.0089882,0.01423,193.14,0.0092009,185.14,212.57,139.43,-0.22735,203.43,145.14,0.077685,134.86,108.57,-0.0060945,280,0.00020724,124.57,158.86,82.429,279.86,233.14,16.857,65.714,3.4479,341.14,221.71,339,5.8865,1.9748,308.86,-0.0031485,137.14,188.57,185.86,330.57,284.57,186.57,1.5758,232,228,370,280.57,1.5348,1.3636,normal
0.13795,0.043728,0.022418,0.017323,0.020465,0.021739,0.026834,0.021739,0.13718,0.019022,-0.0062769,0.024541,0.02089,-0.94551,0.022588,-0.037941,0.024032,0.023438,0.042425,0.02123,0.0068684,0.024372,0.034463,0.015455,128,-0.049474,143.3,148.87,160,-0.24428,178.09,134.96,0.09538,178.09,128,-0.010399,204.52,-0.040153,121.04,128,233.74,271.48,122.43,3.8261,395.48,5.2034,490.96,194.78,246.61,6.6638,4.5031,297.39,0.020269,169.74,97.391,151.3,268.17,396.87,547.13,3.1648,459.65,461.91,335.83,336.7,2.4504,1.9072,normal
0.00063251,-0.088957,0.016151,0.015325,0.016827,0.017278,0.015024,0.018029,0.053637,0.010517,0.050236,0.017127,0.015325,-0.51528,0.014348,0.024946,0.021184,0.016977,0.066532,0.016827,-0.011808,0.018555,0.0013142,0.014724,205.54,0.0036357,152.62,219.08,141.54,-0.23449,233.85,89.846,0.071929,157.54,253.54,-0.016385,146.46,-0.010776,120.62,121.85,86.462,166.15,204.31,50.462,472.92,4.5855,320,167.38,302.77,6.3634,3.668,347.08,0.017121,160,168.62,408.31,433.23,361.08,326.62,2.6291,461.85,154.62,350.92,364.62,2.0948,1.7192,normal
0.10998,0.01311,0.018601,0.023251,0.018415,0.024089,0.021949,0.026507,0.11583,0.019531,-0.0016336,0.021298,0.021205,-0.83037,0.019159,-0.010505,0.022042,0.019903,0.035756,0.019159,-0.001406,0.028274,0.01401,0.015997,131.05,-0.018282,172.19,163.05,170.67,-0.23709,124.95,167.62,0.07886,225.52,201.14,-0.01223,220.95,-0.017971,106.67,187.43,421.52,195.81,146.29,211.81,307.05,6.1007,278.1,124.95,370.86,8.5216,4.737,391.05,0.03112,181.33,190.48,284.95,378.1,448.76,309.52,3.0989,312.38,300,377.9,323.05,2.3126,2.0086,normal
0.081496,-0.050185,0.020616,0.020074,0.025065,0.018012,0.016927,0.028103,0.12429,0.01747,0.021926,0.024631,0.016927,-0.64437,0.023003,-0.015615,0.022027,0.021701,0.062149,0.014974,0.0089883,0.023546,0.027343,0.01888,158.22,-0.028408,232.89,195.56,147.56,-0.29368,209.78,229.33,0.10623,177.78,172.44,-0.01116,225.78,-0.025203,216.89,177.78,76,44.444,144,8.8889,20.444,3.4062,225.78,211.56,189.11,6.7081,2.6035,226.89,0.038952,213.33,149.33,321.33,313.78,359.78,334.22,1.7189,218.22,192.22,228.89,276.89,1.3106,1.0943,normal
0.081707,-0.0012786,0.015974,0.0143,0.018973,0.016881,0.021136,0.020508,0.086797,0.017369,0.011571,0.022879,0.018206,-0.66486,0.022391,0.0049327,0.020438,0.02002,0.032752,0.013951,-0.0058825,0.020647,0.007135,0.016044,107.43,-0.00049548,162.29,238.86,148.57,-0.20535,172.57,162.29,0.06334,187.43,125.71,-0.0083056,165.71,-0.0051545,194.29,177.14,172.86,193.14,116.57,8.5714,17.429,4.299,179.71,132.57,315.43,5.8834,2.506,207,0.027357,164.57,137.14,50.143,229.57,136,277.14,2.2577,212.29,219.57,120.71,272.57,1.7119,1.2843,normal
1.6398,1.8814,0.37701,0.40068,0.36144,0.35294,0.35461,0.36604,1.3265,0.39614,0.7559,0.37132,0.39246,1.5512,0.35886,0.67769,0.36345,0.36552,0.87063,0.36765,0.26926,0.35346,0.19856,0.35754,64,0.57043,50.824,76.235,46.118,1.8775,32,82.824,1.0815,32,149.65,0.35746,166.59,0.46105,32,72.471,536.12,714.12,32,642.71,645.65,1.5282,413.88,109.18,601.18,1.568,1.4376,616.35,0.085056,95.059,73.412,528.94,749.88,714.82,755.41,1.3853,711.18,762.24,562.47,512.71,1.3544,1.3219,abnormal
0.084295,-0.010518,0.025098,0.021191,0.026562,0.021777,0.02666,0.018555,0.099053,0.017969,0.022107,0.022266,0.015039,-0.66001,0.02041,0.0024718,0.025879,0.021777,0.047019,0.019141,0.0045393,0.020508,0.0079126,0.017578,208,-0.0053794,206.4,172.8,206.4,-0.22751,209.6,220.8,0.078168,147.2,190.4,-0.0024449,166.4,-0.0057957,148.8,232,290.8,113.8,217.6,1.6,19.2,4.2824,139.8,275.2,277.6,6.3877,3.2988,260.4,0.0065428,196.8,241.6,330.4,240.8,274.6,224,2.4527,257.8,281.6,188.2,238.8,2.1282,1.7352,normal
0.15501,0.11056,0.023068,0.018159,0.021432,0.021115,0.021854,0.020481,0.10298,0.019056,-0.0161,0.028452,0.020165,-1.0139,0.024282,-0.011444,0.022276,0.02386,0.0068149,0.016734,0.005163,0.026024,0.017941,0.017948,166.05,-0.018523,166.92,168.65,202.38,-0.15417,174.7,179.03,0.047354,197.19,204.97,-0.0049102,172.11,-0.012564,171.24,168.65,201.3,231.78,249.08,18.595,35.243,4.8693,179.03,179.03,325.19,5.6477,3.5753,332.22,0.022754,200.65,104.65,151.35,207.14,238.05,409.51,2.604,259.57,246.7,214.59,312.76,2.1995,1.8548,normal
0.049508,-0.01564,0.018229,0.022569,0.028212,0.030165,0.019531,0.025174,0.073761,0.023655,0.050611,0.037109,0.016927,-0.55233,0.022786,0.029209,0.016168,0.023112,0.065281,0.023438,0.0010928,0.02398,0.016061,0.030382,216.89,0.005374,165.33,266.67,136.89,-0.19025,165.33,167.11,0.07281,103.11,181.33,-0.011335,192,-0.010423,138.67,138.67,67.778,61.111,152.89,56.889,236.22,1.5258,222,152.89,213.33,3.2972,1.2748,390.89,0.017911,172.44,147.56,159.56,283.33,254.67,350.44,1.1628,279.11,327.11,305.56,234.67,0.93204,0.78999,normal
0.13343,0.038831,0.029731,0.027995,0.029731,0.015516,0.019097,0.021159,0.12709,0.016059,-0.020928,0.02322,0.020182,-0.98641,0.020942,-0.031456,0.02105,0.027561,0.030767,0.018446,0.015378,0.03201,0.027331,0.018446,195.56,-0.031175,147.56,142.22,273.78,-0.12501,96,254.22,0.07452,170.67,144,-6.95E-05,106.67,-0.016767,124.44,152.89,92.444,46.222,192,260.44,400,5.9176,396.89,254.22,265.33,6.5386,4.7751,394,0.0081688,156.44,199.11,517.33,303.56,220.89,447.11,2.7772,279.56,284.89,494.67,373.33,2.0194,1.7301,normal
0.13686,0.37405,0.09375,0.097656,0.076172,0.076172,0.078125,0.0078125,0.31292,0.097656,0.14065,0.0078125,0.095703,-0.25437,0.076953,0.078903,0.1475,0.085156,0.15352,0.097656,0.026214,0.10125,-0.032709,0.095703,64,0.020874,512,256,512,0.63161,256,512,0.20443,512,481.28,-0.031897,128,0.080012,512,128,695.04,256,256,0,1120,3.4902,840.96,78.08,473.6,3.5271,3.44,125.44,0.00013642,32,158.72,16,757.76,896,70.4,3.0932,880,256,64,128,3.0809,2.9534,normal
0.21559,0.36777,0.0077311,0.01123,0.012288,0.0078125,0.015625,0,0.33281,0.015625,0.16788,0.097087,0.015625,0.031947,0.015625,0.016135,0.084554,0.0039062,0.21172,0.015625,-0.019457,0.095703,-0.035232,0.0078125,336,0.040133,304,512,128,0.62836,128,512,0.19866,256,64,-0.066881,309.33,0.013487,128,64,304,752,128,384,1184,4.6796,762.67,512,552,4.8646,4.4016,324,-0.0061914,458.67,256,678,896,32,128,4.3098,1344,0,719.33,156,3.9011,4.4178,normal
0.088151,-0.045443,0.018248,0.018304,0.020536,0.01981,0.021987,0.020592,0.1173,0.015458,0.017544,0.016518,0.014118,-0.7563,0.022768,-0.018359,0.021484,0.023884,0.057401,0.014676,-0.0039846,0.030915,0.013543,0.021763,126.17,-0.026748,138.06,176.46,157.26,-0.26708,170.97,149.03,0.10588,170.06,194.74,-0.01666,129.83,-0.029196,209.37,192,253.26,220,170.06,18.743,427.43,4.0293,263.43,153.6,361.94,6.2662,3.1346,327.89,0.028341,157.26,187.43,282.97,292.57,282.86,308.91,2.0591,303.31,287.2,238.97,301.37,1.7347,1.4398,normal
0.13773,0.047915,0.019336,0.016797,0.022461,0.019336,0.016504,0.016895,0.11798,0.018164,-0.0021168,0.018555,0.013281,-0.8971,0.025488,-0.0059379,0.023242,0.017383,0.02018,0.016406,-0.016383,0.020996,0.0048333,0.019922,144,-0.0090459,144,89.6,198.4,-0.25445,163.2,232,0.064086,156.8,168,-0.025107,107.2,-0.015902,361.6,220.8,45.2,207.6,246.4,123.6,330,7.6317,233,160,270.2,8.6131,6.4041,322.4,0.050212,171.2,187.2,472.4,430,257.6,357.6,5.2498,288,343.8,417.2,281.8,3.4427,2.5985,normal
0.060677,-0.046692,0.017154,0.014691,0.015031,0.01554,0.016389,0.022334,0.097692,0.015031,0.029411,0.019022,0.014096,-0.70301,0.019276,0.00061322,0.019956,0.014181,0.064251,0.012738,-0.0011229,0.016474,0.017719,0.015031,187.83,-0.019313,198.96,200.35,207.3,-0.22732,236.52,169.74,0.091939,283.83,175.3,-0.017859,219.83,-0.025237,230.96,165.57,141.22,53.913,233.74,6.9565,16.348,4.9868,136.52,176.7,250.43,6.3834,3.6114,294.43,0.029328,148.87,141.91,204.35,261.57,139.13,340.17,2.3829,323.48,266.09,150.96,183.3,1.8313,1.4905,normal
0.1416,0.025105,0.018862,0.021596,0.020592,0.020424,0.023717,0.021484,0.14222,0.017299,-0.020596,0.023326,0.019085,-0.8314,0.016629,-0.032351,0.022433,0.022042,0.026012,0.018527,0.01734,0.025335,0.01773,0.018415,177.37,-0.026536,196.57,140.8,195.66,-0.27194,195.66,155.43,0.088383,122.51,167.31,0.009725,196.57,-0.0099055,148.11,169.14,81.6,241.94,150.86,33.6,344.91,2.299,162.97,202.97,231.77,4.4257,1.82,318.17,0.0065424,164.57,200.23,207.66,269.26,334.86,288.23,1.397,282.29,254.4,334.4,201.37,1.153,1.0211,normal
0.096124,0.46899,0.017578,0.0078125,0,0.014063,0.0071875,0.0028906,0.35133,0.0078125,0.14206,0.12062,0.014063,-0.038361,0.0032812,0.045917,0.02,0.125,0.16317,0.013359,0.087803,0.125,0.034165,0.0098438,512,0.086086,32,128,230.4,0.59886,435.2,126.72,0.20413,217.6,149.76,0.022624,35.84,0.1066,435.2,175.36,435.2,412.8,404.48,227.84,517.12,4.0085,1072,32,898.56,3.8413,4.3782,944.32,-0.050058,200.96,32,64,97.28,972.8,528,4.1288,939.52,800,0,769.28,5.1063,3.2949,normal
0.090229,0.078491,0.020602,0.019279,0.021169,0.018523,0.02684,0.028194,0.060273,0.019027,0.021167,0.025485,0.01846,-0.70664,0.024855,0.0026189,0.027501,0.022618,0.036051,0.018712,0.025553,0.032353,0.020608,0.015625,172.9,-0.00084177,154.32,176,158.97,-0.093503,157.94,132.13,0.043383,78.968,125.42,0.013706,139.35,-0.0013307,157.94,151.23,145.94,193.29,127.48,20.387,53.871,0.96338,83.355,122.32,190.84,2.1353,0.72562,214.65,0.0085938,122.84,165.68,89.29,202.26,203.55,181.74,0.56292,165.94,182.13,190.65,174.52,0.4609,0.38495,normal
0.1036,0.0013503,0.018555,0.026367,0.02124,0.013184,0.025391,0.021484,0.097889,0.012207,0.0097451,0.022949,0.016846,-0.6064,0.03125,0.016604,0.018555,0.011963,0.019905,0.017578,-0.010181,0.034668,0.00094955,0.014648,120,0.016574,120,140,88,-0.24238,192,116,0.054361,172,116,-0.0067064,236,0.0063683,180,92,150,152,116,94,27,0.29422,196,88,147.5,0.33492,0.17568,390.5,0.021337,96,200,223.5,167.5,240,192.5,0.11635,178.5,270,137,230,0.10559,0.086107,normal
